unnamed:_0,customerid,gender,location,tenure_months,transaction_id,transaction_date,product_sku,product_description,product_category,quantity,avg_price,delivery_charges,coupon_status,gst,date,offline_spend,online_spend,month,coupon_code,discount_pct,payment_status,delivery_days,customer_rating,return_status,customer_city,discount_percent,order_priority,support_calls,membership,price_after_discount
82,15862.0,F,California,24.0,16917.0,2019-01-03,GGOENEBJ079499,Nest Learning Thermostat 3rd Gen-USA - Stainless Steel,Nest-USA,1.0,153.71,6.5,Clicked,0.1,1/3/2019,4500.0,1576.38,1,SALE20,10.0,,3.0,4.0, returned , Chennai ,15.0,Medium,0.0,Gold,130.6535
83,15862.0,F,California,24.0,16918.0,2019-01-03,GGOENEBB078899,Nest Cam Indoor Security Camera - USA,Nest-USA,1.0,122.77,6.5,Clicked,0.1,1/3/2019,4500.0,1576.38,1,NO_COUPON,10.0,paid,3.0,4.0,Returned,Delhi,15.0,Unknown,2.0,Unknown,104.35449999999999
84,15862.0,F,California,24.0,16918.0,2019-01-03,GGOENEBJ079499,Nest Learning Thermostat 3rd Gen-USA - Stainless Steel,Nest-USA,1.0,153.71,6.5,Clicked,0.1,1/3/2019,4500.0,1576.38,1,NO_COUPON,10.0,pending,1.0,5.0,Unknown,Unknown,15.0,High,0.0, gold ,130.6535
85,15862.0,F,California,24.0,16919.0,2019-01-03,GGOENEBJ079499,Nest Learning Thermostat 3rd Gen-USA - Stainless Steel,Nest-USA,1.0,153.71,6.5,Clicked,0.1,1/3/2019,4500.0,1576.38,1,SALE20,10.0,pending,3.0,3.175792699173994, returned , Chennai ,25.0,Medium,0.0,Platinum,115.2825
86,15862.0,F,California,24.0,16920.0,2019-01-03,GGOENEBQ079099,Nest Protect Smoke + CO White Battery Alarm-USA,Nest-USA,2.0,81.5,6.5,Used,0.1,1/3/2019,4500.0,1576.38,1,UNKNOWN,10.0,,2.0,3.0, returned ,Chennai,20.0,Unknown,2.0,Platinum,65.2
87,15862.0,F,California,24.0,16920.0,2019-01-03,GGOENEBQ079199,Nest Protect Smoke + CO White Wired Alarm-USA,Nest-USA,1.0,81.5,6.5,Used,0.1,1/3/2019,4500.0,1576.38,1,NEWUSER,10.0,paid,3.0,2.0, returned ,Delhi,15.0,Unknown,0.0,Platinum,69.27499999999999
88,15862.0,F,California,24.0,16923.0,2019-01-03,GGOENEBJ079499,Nest Learning Thermostat 3rd Gen-USA - Stainless Steel,Nest-USA,1.0,153.71,6.5,Used,0.1,1/3/2019,4500.0,1576.38,1,UNKNOWN,10.0, paid ,3.0,5.0,Unknown,Unknown,5.0,Unknown,0.0,Unknown,146.0245
89,15862.0,F,California,24.0,16924.0,2019-01-03,GGOENEBJ079499,Nest Learning Thermostat 3rd Gen-USA - Stainless Steel,Nest-USA,1.0,153.71,6.5,Used,0.1,1/3/2019,4500.0,1576.38,1,NO COUPON,10.0,,3.0,3.175792699173994, returned ,Unknown,5.0,Low,4.0,Unknown,146.0245
90,15862.0,F,California,24.0,16925.0,2019-01-03,GGOENEBJ079499,Nest Learning Thermostat 3rd Gen-USA - Stainless Steel,Nest-USA,1.0,153.71,6.5,Clicked,0.1,1/3/2019,4500.0,1576.38,1,UNKNOWN,10.0,pending,3.0,2.0, returned ,Mumbai,5.0,Unknown,2.0,Silver,146.0245
91,15862.0,F,California,24.0,16926.0,2019-01-03,GGOENEBB078899,Nest Cam Indoor Security Camera - USA,Nest-USA,2.0,122.77,6.5,Clicked,0.1,1/3/2019,4500.0,1576.38,1,NO COUPON,10.0,failed,1.0,2.0,Not Returned,Delhi,15.0,Unknown,0.0,Unknown,104.35449999999999
92,15862.0,F,California,24.0,16926.0,2019-01-03,GGOENEBQ078999,Nest Cam Outdoor Security Camera - USA,Nest-USA,2.0,122.77,6.5,Clicked,0.1,1/3/2019,4500.0,1576.38,1,NO_COUPON,10.0,pending,3.0,3.175792699173994,Returned,Unknown,25.0,Low,2.0,Gold,92.0775
93,15862.0,F,California,24.0,16928.0,2019-01-03,GGOENEBJ079499,Nest Learning Thermostat 3rd Gen-USA - Stainless Steel,Nest-USA,2.0,153.71,6.5,Clicked,0.1,1/3/2019,4500.0,1576.38,1,SALE20,10.0, paid ,3.0,4.0,Unknown,Chennai,15.0, high ,4.0, gold ,130.6535
94,15862.0,F,California,24.0,16929.0,2019-01-03,GGOENEBQ078999,Nest Cam Outdoor Security Camera - USA,Nest-USA,2.0,122.77,6.5,Clicked,0.1,1/3/2019,4500.0,1576.38,1,SALE20,10.0,,3.0,2.0,Unknown, Chennai ,10.0,Unknown,3.0, gold ,110.493
95,15862.0,F,California,24.0,16930.0,2019-01-03,GGOENEBQ078999,Nest Cam Outdoor Security Camera - USA,Nest-USA,1.0,122.77,6.5,Clicked,0.1,1/3/2019,4500.0,1576.38,1,UNKNOWN,10.0,paid,3.0,2.0,Unknown,Mumbai,10.0, high ,2.0,Platinum,110.493
96,15862.0,F,California,24.0,16931.0,2019-01-03,GGOENEBJ079499,Nest Learning Thermostat 3rd Gen-USA - Stainless Steel,Nest-USA,1.0,153.71,6.5,Clicked,0.1,1/3/2019,4500.0,1576.38,1,NO COUPON,10.0,pending,7.0,2.0,Returned,Unknown,5.0,Medium,1.0,Platinum,146.0245
97,15862.0,F,California,24.0,16932.0,2019-01-03,GGOENEBB078899,Nest Cam Indoor Security Camera - USA,Nest-USA,1.0,122.77,6.5,Clicked,0.1,1/3/2019,4500.0,1576.38,1,NO COUPON,10.0,pending,2.0,3.0, returned ,Delhi,5.0,Unknown,1.0,Silver,116.63149999999999
98,15862.0,F,California,24.0,16934.0,2019-01-03,GGOENEBB078899,Nest Cam Indoor Security Camera - USA,Nest-USA,1.0,122.77,6.5,Clicked,0.1,1/3/2019,4500.0,1576.38,1,NO_COUPON,10.0,,5.0,1.0, returned ,Mumbai,25.0,Medium,1.0,Platinum,92.0775
99,15862.0,F,California,24.0,16935.0,2019-01-03,GGOENEBB078899,Nest Cam Indoor Security Camera - USA,Nest-USA,1.0,122.77,6.5,Clicked,0.1,1/3/2019,4500.0,1576.38,1,UNKNOWN,10.0,paid,7.0,3.0,Unknown,Unknown,5.0,Medium,1.0,Unknown,116.63149999999999
100,15862.0,F,California,24.0,16938.0,2019-01-03,GGOENEBQ079199,Nest Protect Smoke + CO White Wired Alarm-USA,Nest-USA,1.0,81.5,6.5,Not Used,0.1,1/3/2019,4500.0,1576.38,1,NEWUSER,10.0, paid ,3.0,1.0, returned ,Unknown,5.0,Unknown,4.0,Unknown,77.425
101,15862.0,F,California,24.0,16939.0,2019-01-03,GGOENEBQ078999,Nest Cam Outdoor Security Camera - USA,Nest-USA,2.0,122.77,6.5,Clicked,0.1,1/3/2019,4500.0,1576.38,1,NO COUPON,10.0,failed,3.0,2.0,Unknown, Chennai ,15.0,Medium,3.0, gold ,104.35449999999999
102,15862.0,F,California,24.0,16939.0,2019-01-03,GGOENEBQ079099,Nest Protect Smoke + CO White Battery Alarm-USA,Nest-USA,1.0,81.5,6.5,Used,0.1,1/3/2019,4500.0,1576.38,1,NO_COUPON,10.0,,3.0,3.175792699173994, returned ,Chennai,15.0,Unknown,2.0,Unknown,69.27499999999999
103,15862.0,F,California,24.0,16942.0,2019-01-03,GGOENEBJ079499,Nest Learning Thermostat 3rd Gen-USA - Stainless Steel,Nest-USA,1.0,153.71,6.5,Clicked,0.1,1/3/2019,4500.0,1576.38,1,NO_COUPON,10.0,paid,1.0,2.0,Unknown, Chennai ,15.0, high ,1.0,Platinum,130.6535
104,15862.0,F,California,24.0,16943.0,2019-01-03,GGOENEBJ079499,Nest Learning Thermostat 3rd Gen-USA - Stainless Steel,Nest-USA,1.0,153.71,6.5,Clicked,0.1,1/3/2019,4500.0,1576.38,1,NEWUSER,10.0,,3.0,3.175792699173994, returned ,Chennai,15.0,Unknown,4.0,Gold,130.6535
105,15862.0,F,California,24.0,16946.0,2019-01-03,GGOENEBB078899,Nest Cam Indoor Security Camera - USA,Nest-USA,1.0,122.77,6.5,Not Used,0.1,1/3/2019,4500.0,1576.38,1,SAVE10,10.0, paid ,5.0,4.0,Not Returned,Unknown,20.0,Low,2.0,Unknown,98.21600000000001
106,15862.0,F,California,24.0,16947.0,2019-01-03,GGOENEBJ079499,Nest Learning Thermostat 3rd Gen-USA - Stainless Steel,Nest-USA,1.0,153.71,6.5,Clicked,0.1,1/3/2019,4500.0,1576.38,1,NO_COUPON,10.0,paid,1.0,2.0,Unknown,Unknown,5.0, high ,0.0,Platinum,146.0245
107,15862.0,F,California,24.0,16948.0,2019-01-03,GGOENEBJ079499,Nest Learning Thermostat 3rd Gen-USA - Stainless Steel,Nest-USA,1.0,153.71,6.5,Clicked,0.1,1/3/2019,4500.0,1576.38,1,UNKNOWN,10.0,failed,2.0,2.0,Not Returned,Chennai,5.0,Low,4.0, gold ,146.0245
108,15862.0,F,California,24.0,16949.0,2019-01-03,GGOENEBQ079099,Nest Protect Smoke + CO White Battery Alarm-USA,Nest-USA,2.0,81.5,6.5,Used,0.1,1/3/2019,4500.0,1576.38,1,NEWUSER,10.0,failed,3.0,4.0,Unknown,Unknown,5.0,High,2.0,Gold,77.425
109,15862.0,F,California,24.0,16949.0,2019-01-03,GGOENEBQ079199,Nest Protect Smoke + CO White Wired Alarm-USA,Nest-USA,1.0,81.5,6.5,Used,0.1,1/3/2019,4500.0,1576.38,1,NO COUPON,10.0,pending,3.0,2.0,Unknown,Delhi,15.0,High,2.0,Unknown,69.27499999999999
110,15862.0,F,California,24.0,16950.0,2019-01-03,GGOENEBJ079499,Nest Learning Thermostat 3rd Gen-USA - Stainless Steel,Nest-USA,1.0,153.71,6.5,Used,0.1,1/3/2019,4500.0,1576.38,1,NO_COUPON,10.0, paid ,1.0,4.0,Returned,Mumbai,5.0,Medium,2.0, gold ,146.0245
111,15862.0,F,California,24.0,16951.0,2019-01-03,GGOENEBQ079199,Nest Protect Smoke + CO White Wired Alarm-USA,Nest-USA,1.0,81.5,6.5,Used,0.1,1/3/2019,4500.0,1576.38,1,SALE20,10.0,,3.0,1.0,Returned,Mumbai,10.0,Medium,2.0,Unknown,73.35000000000001
112,15513.0,F,Chicago,21.0,16952.0,2019-01-03,GGOENEBQ078999,Nest Cam Outdoor Security Camera - USA,Nest-USA,1.0,122.77,6.5,Used,0.1,1/3/2019,4500.0,1576.38,1,SALE20,10.0,pending,3.0,4.0, returned ,Delhi,10.0,High,4.0,Gold,110.493
113,15513.0,F,Chicago,21.0,16953.0,2019-01-03,GGOENEBJ079499,Nest Learning Thermostat 3rd Gen-USA - Stainless Steel,Nest-USA,4.0,153.71,6.5,Clicked,0.1,1/3/2019,4500.0,1576.38,1,NO COUPON,10.0,paid,2.0,2.0,Not Returned,Unknown,25.0,Low,3.0,Gold,115.2825
114,15513.0,F,Chicago,21.0,16955.0,2019-01-03,GGOENEBQ079099,Nest Protect Smoke + CO White Battery Alarm-USA,Nest-USA,5.0,81.5,6.5,Not Used,0.1,1/3/2019,4500.0,1576.38,1,UNKNOWN,10.0, paid ,3.0,1.0,Unknown,Mumbai,20.0,High,2.0,Silver,65.2
115,12791.0,F,Washington DC,26.0,16957.0,2019-01-03,GGOENEBB078899,Nest Cam Indoor Security Camera - USA,Nest-USA,1.0,122.77,6.5,Used,0.1,1/3/2019,4500.0,1576.38,1,SAVE10,10.0,pending,2.0,3.175792699173994, returned ,Delhi,10.0,Unknown,4.0, gold ,110.493
116,16218.0,M,Chicago,40.0,16958.0,2019-01-03,GGOENEBJ079499,Nest Learning Thermostat 3rd Gen-USA - Stainless Steel,Nest-USA,1.0,153.71,6.5,Used,0.1,1/3/2019,4500.0,1576.38,1,NO_COUPON,10.0,paid,1.0,1.0, returned ,Unknown,15.0,Unknown,1.0,Unknown,130.6535
117,16218.0,M,Chicago,40.0,16959.0,2019-01-03,GGOENEBB078899,Nest Cam Indoor Security Camera - USA,Nest-USA,2.0,122.77,6.5,Used,0.1,1/3/2019,4500.0,1576.38,1,SALE20,10.0,pending,7.0,2.0,Unknown,Mumbai,15.0, high ,3.0,Platinum,104.35449999999999
118,16218.0,M,Chicago,40.0,16959.0,2019-01-03,GGOENEBQ078999,Nest Cam Outdoor Security Camera - USA,Nest-USA,1.0,122.77,6.5,Used,0.1,1/3/2019,4500.0,1576.38,1,NO COUPON,10.0,pending,7.0,2.0, returned ,Chennai,20.0,High,0.0, gold ,98.21600000000001
119,16218.0,M,Chicago,40.0,16960.0,2019-01-03,GGOENEBJ079499,Nest Learning Thermostat 3rd Gen-USA - Stainless Steel,Nest-USA,1.0,153.71,6.5,Clicked,0.1,1/3/2019,4500.0,1576.38,1,NO COUPON,10.0,paid,3.0,4.0,Unknown,Mumbai,25.0,Unknown,2.0,Unknown,115.2825
120,16218.0,M,Chicago,40.0,16963.0,2019-01-03,GGOENEBQ078999,Nest Cam Outdoor Security Camera - USA,Nest-USA,2.0,122.77,6.5,Used,0.1,1/3/2019,4500.0,1576.38,1,NO COUPON,10.0,pending,2.0,4.0,Returned,Chennai,15.0,Unknown,1.0,Gold,104.35449999999999
121,16218.0,M,Chicago,40.0,16964.0,2019-01-03,GGOENEBB078899,Nest Cam Indoor Security Camera - USA,Nest-USA,1.0,122.77,6.5,Not Used,0.1,1/3/2019,4500.0,1576.38,1,NEWUSER,10.0, paid ,3.0,4.0, returned , Chennai ,15.0,Unknown,3.0,Gold,104.35449999999999
122,16218.0,M,Chicago,40.0,16964.0,2019-01-03,GGOENEBJ079499,Nest Learning Thermostat 3rd Gen-USA - Stainless Steel,Nest-USA,1.0,153.71,6.5,Clicked,0.1,1/3/2019,4500.0,1576.38,1,NEWUSER,10.0,,5.0,2.0,Unknown,Mumbai,15.0,Unknown,2.0,Unknown,130.6535
123,16218.0,M,Chicago,40.0,16964.0,2019-01-03,GGOENEBQ078999,Nest Cam Outdoor Security Camera - USA,Nest-USA,1.0,122.77,6.5,Clicked,0.1,1/3/2019,4500.0,1576.38,1,NO_COUPON,10.0, paid ,1.0,1.0, returned , Chennai ,10.0,Unknown,2.0,Unknown,110.493
124,16218.0,M,Chicago,40.0,16966.0,2019-01-03,GGOENEBQ079099,Nest Protect Smoke + CO White Battery Alarm-USA,Nest-USA,3.0,81.5,6.5,Clicked,0.1,1/3/2019,4500.0,1576.38,1,SAVE10,10.0,pending,3.0,3.175792699173994,Returned,Chennai,15.0,Medium,1.0,Gold,69.27499999999999
125,16218.0,M,Chicago,40.0,16969.0,2019-01-03,GGOENEBB078899,Nest Cam Indoor Security Camera - USA,Nest-USA,1.0,122.77,6.5,Used,0.1,1/3/2019,4500.0,1576.38,1,NO COUPON,10.0,pending,3.0,3.0,Unknown,Delhi,15.0,High,4.0,Silver,104.35449999999999
126,16218.0,M,Chicago,40.0,16969.0,2019-01-03,GGOENEBQ078999,Nest Cam Outdoor Security Camera - USA,Nest-USA,1.0,122.77,6.5,Clicked,0.1,1/3/2019,4500.0,1576.38,1,NEWUSER,10.0,,2.0,2.0, returned ,Mumbai,15.0,Unknown,1.0,Gold,104.35449999999999
127,16218.0,M,Chicago,40.0,16971.0,2019-01-03,GGOENEBJ079499,Nest Learning Thermostat 3rd Gen-USA - Stainless Steel,Nest-USA,2.0,153.71,6.5,Not Used,0.1,1/3/2019,4500.0,1576.38,1,NO COUPON,10.0,paid,3.0,4.0,Unknown,Delhi,15.0,Unknown,2.0, gold ,130.6535
128,16218.0,M,Chicago,40.0,16971.0,2019-01-03,GGOENEBQ079099,Nest Protect Smoke + CO White Battery Alarm-USA,Nest-USA,3.0,81.5,6.5,Used,0.1,1/3/2019,4500.0,1576.38,1,UNKNOWN,10.0,paid,3.0,3.175792699173994,Unknown,Unknown,15.0,Low,1.0,Unknown,69.27499999999999
129,16218.0,M,Chicago,40.0,16972.0,2019-01-03,GGOENEBJ079499,Nest Learning Thermostat 3rd Gen-USA - Stainless Steel,Nest-USA,2.0,153.71,6.5,Clicked,0.1,1/3/2019,4500.0,1576.38,1,UNKNOWN,10.0,,1.0,3.175792699173994,Not Returned, Chennai ,25.0, high ,4.0,Silver,115.2825
130,16218.0,M,Chicago,40.0,16975.0,2019-01-03,GGOENEBB079299,Nest Protect Smoke + CO Black Battery Alarm-USA,Nest-USA,1.0,81.5,6.5,Used,0.1,1/3/2019,4500.0,1576.38,1,UNKNOWN,10.0,pending,7.0,5.0,Returned,Chennai,10.0,Low,2.0,Platinum,73.35000000000001
131,16218.0,M,Chicago,40.0,16975.0,2019-01-03,GGOENEBJ079499,Nest Learning Thermostat 3rd Gen-USA - Stainless Steel,Nest-USA,1.0,153.71,6.5,Used,0.1,1/3/2019,4500.0,1576.38,1,SAVE10,10.0,paid,7.0,4.0,Unknown,Unknown,20.0, high ,2.0,Platinum,122.96800000000002
132,16218.0,M,Chicago,40.0,16976.0,2019-01-03,GGOENEBB078899,Nest Cam Indoor Security Camera - USA,Nest-USA,1.0,122.77,6.5,Clicked,0.1,1/3/2019,4500.0,1576.38,1,SALE20,10.0,,5.0,3.0,Returned,Delhi,20.0,Medium,1.0,Silver,98.21600000000001
133,16218.0,M,Chicago,40.0,16976.0,2019-01-03,GGOENEBQ078999,Nest Cam Outdoor Security Camera - USA,Nest-USA,1.0,122.77,6.5,Not Used,0.1,1/3/2019,4500.0,1576.38,1,NO_COUPON,10.0,,3.0,3.175792699173994,Returned,Delhi,20.0,Unknown,1.0,Gold,98.21600000000001
134,16218.0,M,Chicago,40.0,16980.0,2019-01-03,GGOENEBQ079099,Nest Protect Smoke + CO White Battery Alarm-USA,Nest-USA,3.0,81.5,6.5,Used,0.1,1/3/2019,4500.0,1576.38,1,NO COUPON,10.0,paid,3.0,3.0,Unknown, Chennai ,5.0,Low,2.0,Gold,77.425
135,17850.0,M,Chicago,12.0,16984.0,2019-01-04,GGOENEBJ079499,Nest Learning Thermostat 3rd Gen-USA - Stainless Steel,Nest-USA,1.0,153.71,6.5,Clicked,0.1,1/4/2019,4500.0,2928.55,1,NO COUPON,10.0, paid ,3.0,4.0,Unknown, Chennai ,20.0,High,3.0,Unknown,122.96800000000002
136,17850.0,M,Chicago,12.0,16984.0,2019-01-04,GGOENEBQ079199,Nest Protect Smoke + CO White Wired Alarm-USA,Nest-USA,2.0,81.5,6.5,Clicked,0.1,1/4/2019,4500.0,2928.55,1,NO_COUPON,10.0,failed,3.0,2.0,Unknown,Delhi,20.0,Unknown,0.0,Unknown,65.2
137,17850.0,M,Chicago,12.0,16987.0,2019-01-04,GGOENEBJ079499,Nest Learning Thermostat 3rd Gen-USA - Stainless Steel,Nest-USA,5.0,153.71,6.5,Not Used,0.1,1/4/2019,4500.0,2928.55,1,NEWUSER,10.0,failed,1.0,5.0,Not Returned,Mumbai,15.0,Unknown,2.0,Platinum,130.6535
138,16218.0,M,Chicago,40.0,16982.0,2019-01-04,GGOENEBB078899,Nest Cam Indoor Security Camera - USA,Nest-USA,1.0,122.77,6.5,Used,0.1,1/4/2019,4500.0,2928.55,1,NO_COUPON,10.0,failed,3.0,1.0,Not Returned, Chennai ,15.0,Unknown,3.0,Unknown,104.35449999999999
139,16218.0,M,Chicago,40.0,16982.0,2019-01-04,GGOENEBQ078999,Nest Cam Outdoor Security Camera - USA,Nest-USA,1.0,122.77,6.5,Clicked,0.1,1/4/2019,4500.0,2928.55,1,SALE20,10.0, paid ,3.0,4.0,Unknown,Chennai,10.0,Medium,0.0,Unknown,110.493
140,14307.0,F,California,28.0,16994.0,2019-01-04,GGOENEBJ079499,Nest Learning Thermostat 3rd Gen-USA - Stainless Steel,Nest-USA,1.0,153.71,6.5,Clicked,0.1,1/4/2019,4500.0,2928.55,1,NEWUSER,10.0,,3.0,2.0,Unknown,Mumbai,15.0,High,1.0,Silver,130.6535
141,14307.0,F,California,28.0,17000.0,2019-01-04,GGOENEBQ078999,Nest Cam Outdoor Security Camera - USA,Nest-USA,1.0,122.77,6.5,Clicked,0.1,1/4/2019,4500.0,2928.55,1,NO_COUPON,10.0, paid ,1.0,2.0, returned ,Mumbai,15.0,High,0.0,Platinum,104.35449999999999
142,14307.0,F,California,28.0,17003.0,2019-01-04,GGOENEBJ079499,Nest Learning Thermostat 3rd Gen-USA - Stainless Steel,Nest-USA,1.0,153.71,6.5,Used,0.1,1/4/2019,4500.0,2928.55,1,SAVE10,10.0,failed,3.0,3.0,Unknown,Unknown,10.0,Medium,2.0,Unknown,138.339
143,14307.0,F,California,28.0,17004.0,2019-01-04,GGOENEBJ079499,Nest Learning Thermostat 3rd Gen-USA - Stainless Steel,Nest-USA,1.0,153.71,6.5,Clicked,0.1,1/4/2019,4500.0,2928.55,1,NO COUPON,10.0,paid,3.0,2.0,Not Returned,Mumbai,25.0,Low,2.0,Unknown,115.2825
144,14307.0,F,California,28.0,17006.0,2019-01-04,GGOENEBJ079499,Nest Learning Thermostat 3rd Gen-USA - Stainless Steel,Nest-USA,1.0,153.71,6.5,Clicked,0.1,1/4/2019,4500.0,2928.55,1,NEWUSER,10.0,,2.0,5.0,Unknown,Chennai,10.0,High,1.0,Unknown,138.339
145,14307.0,F,California,28.0,17009.0,2019-01-04,GGOENEBQ079099,Nest Protect Smoke + CO White Battery Alarm-USA,Nest-USA,1.0,81.5,6.5,Used,0.1,1/4/2019,4500.0,2928.55,1,SALE20,10.0,,7.0,3.175792699173994,Not Returned,Delhi,5.0,High,4.0,Platinum,77.425
146,14307.0,F,California,28.0,17009.0,2019-01-04,GGOENEBQ079199,Nest Protect Smoke + CO White Wired Alarm-USA,Nest-USA,1.0,81.5,6.5,Clicked,0.1,1/4/2019,4500.0,2928.55,1,UNKNOWN,10.0,,1.0,4.0,Unknown,Unknown,15.0,Unknown,2.0, gold ,69.27499999999999
147,14307.0,F,California,28.0,17010.0,2019-01-04,GGOENEBJ079499,Nest Learning Thermostat 3rd Gen-USA - Stainless Steel,Nest-USA,1.0,153.71,6.5,Clicked,0.1,1/4/2019,4500.0,2928.55,1,NO_COUPON,10.0,failed,1.0,2.0,Not Returned,Unknown,15.0, high ,1.0,Unknown,130.6535
148,14307.0,F,California,28.0,17011.0,2019-01-04,GGOENEBJ079499,Nest Learning Thermostat 3rd Gen-USA - Stainless Steel,Nest-USA,1.0,153.71,6.5,Clicked,0.1,1/4/2019,4500.0,2928.55,1,NO_COUPON,10.0,pending,2.0,1.0, returned ,Delhi,15.0, high ,1.0,Gold,130.6535
149,14307.0,F,California,28.0,17014.0,2019-01-04,GGOENEBQ078999,Nest Cam Outdoor Security Camera - USA,Nest-USA,1.0,122.77,6.5,Clicked,0.1,1/4/2019,4500.0,2928.55,1,SAVE10,10.0,failed,3.0,2.0,Unknown,Chennai,15.0,Medium,3.0,Unknown,104.35449999999999
150,14307.0,F,California,28.0,17019.0,2019-01-04,GGOENEBB078899,Nest Cam Indoor Security Camera - USA,Nest-USA,1.0,122.77,6.5,Used,0.1,1/4/2019,4500.0,2928.55,1,UNKNOWN,10.0,,7.0,1.0,Unknown,Delhi,15.0,High,2.0,Unknown,104.35449999999999
151,14307.0,F,California,28.0,17020.0,2019-01-04,GGOENEBJ079499,Nest Learning Thermostat 3rd Gen-USA - Stainless Steel,Nest-USA,2.0,153.71,6.5,Clicked,0.1,1/4/2019,4500.0,2928.55,1,NO COUPON,10.0,failed,3.0,1.0,Not Returned, Chennai ,5.0,Low,1.0,Platinum,146.0245
152,14307.0,F,California,28.0,17021.0,2019-01-04,GGOENEBJ079499,Nest Learning Thermostat 3rd Gen-USA - Stainless Steel,Nest-USA,1.0,153.71,6.5,Clicked,0.1,1/4/2019,4500.0,2928.55,1,SALE20,10.0,,2.0,1.0,Returned,Mumbai,15.0,High,0.0, gold ,130.6535
153,14307.0,F,California,28.0,17022.0,2019-01-04,GGOENEBB078899,Nest Cam Indoor Security Camera - USA,Nest-USA,3.0,122.77,6.5,Clicked,0.1,1/4/2019,4500.0,2928.55,1,NO_COUPON,10.0,pending,5.0,2.0,Unknown,Chennai,15.0,Medium,2.0, gold ,104.35449999999999
154,14307.0,F,California,28.0,17022.0,2019-01-04,GGOENEBJ079499,Nest Learning Thermostat 3rd Gen-USA - Stainless Steel,Nest-USA,2.0,153.71,6.5,Used,0.1,1/4/2019,4500.0,2928.55,1,SAVE10,10.0,failed,1.0,1.0,Unknown,Unknown,15.0,Medium,0.0,Gold,130.6535
155,14307.0,F,California,28.0,17022.0,2019-01-04,GGOENEBQ078999,Nest Cam Outdoor Security Camera - USA,Nest-USA,2.0,122.77,6.5,Clicked,0.1,1/4/2019,4500.0,2928.55,1,NO_COUPON,10.0,paid,1.0,3.175792699173994,Unknown,Mumbai,5.0,Unknown,2.0,Unknown,116.63149999999999
156,17908.0,F,California,15.0,17023.0,2019-01-04,GGOENEBJ079499,Nest Learning Thermostat 3rd Gen-USA - Stainless Steel,Nest-USA,1.0,153.71,6.5,Clicked,0.1,1/4/2019,4500.0,2928.55,1,SAVE10,10.0,paid,5.0,3.0,Not Returned,Delhi,15.0,Low,2.0,Platinum,130.6535
157,17908.0,F,California,15.0,17024.0,2019-01-04,GGOENEBJ079499,Nest Learning Thermostat 3rd Gen-USA - Stainless Steel,Nest-USA,2.0,153.71,6.5,Clicked,0.1,1/4/2019,4500.0,2928.55,1,NEWUSER,10.0,,1.0,3.0,Unknown,Mumbai,15.0,Medium,1.0, gold ,130.6535
158,17908.0,F,California,15.0,17025.0,2019-01-04,GGOENEBQ078999,Nest Cam Outdoor Security Camera - USA,Nest-USA,1.0,122.77,6.5,Clicked,0.1,1/4/2019,4500.0,2928.55,1,SAVE10,10.0,pending,3.0,3.0,Unknown,Delhi,10.0,High,3.0,Unknown,110.493
159,17908.0,F,California,15.0,17026.0,2019-01-04,GGOENEBB078899,Nest Cam Indoor Security Camera - USA,Nest-USA,1.0,122.77,6.5,Clicked,0.1,1/4/2019,4500.0,2928.55,1,SALE20,10.0,paid,3.0,3.0,Unknown,Unknown,15.0,Medium,1.0,Platinum,104.35449999999999
160,17908.0,F,California,15.0,17031.0,2019-01-04,GGOENEBB078899,Nest Cam Indoor Security Camera - USA,Nest-USA,1.0,122.77,6.5,Not Used,0.1,1/4/2019,4500.0,2928.55,1,SAVE10,10.0,,2.0,1.0,Not Returned,Chennai,25.0,Unknown,4.0,Silver,92.0775
161,17908.0,F,California,15.0,17034.0,2019-01-04,GGOENEBB078899,Nest Cam Indoor Security Camera - USA,Nest-USA,1.0,122.77,6.5,Clicked,0.1,1/4/2019,4500.0,2928.55,1,NEWUSER,10.0,failed,1.0,5.0, returned ,Unknown,10.0,High,0.0,Silver,110.493
162,17908.0,F,California,15.0,17035.0,2019-01-04,GGOENEBQ078999,Nest Cam Outdoor Security Camera - USA,Nest-USA,3.0,122.77,6.5,Clicked,0.1,1/4/2019,4500.0,2928.55,1,NEWUSER,10.0,failed,3.0,5.0,Returned,Chennai,25.0,Unknown,2.0,Silver,92.0775
163,17908.0,F,California,15.0,17038.0,2019-01-04,GGOENEBJ079499,Nest Learning Thermostat 3rd Gen-USA - Stainless Steel,Nest-USA,1.0,153.71,6.5,Used,0.1,1/4/2019,4500.0,2928.55,1,NO COUPON,10.0, paid ,3.0,2.0,Not Returned,Unknown,20.0, high ,1.0,Unknown,122.96800000000002
164,17908.0,F,California,15.0,17039.0,2019-01-04,GGOENEBB078899,Nest Cam Indoor Security Camera - USA,Nest-USA,1.0,122.77,6.5,Used,0.1,1/4/2019,4500.0,2928.55,1,NEWUSER,10.0,paid,2.0,1.0, returned , Chennai ,5.0,Unknown,4.0,Gold,116.63149999999999
165,17908.0,F,California,15.0,17040.0,2019-01-04,GGOENEBQ078999,Nest Cam Outdoor Security Camera - USA,Nest-USA,2.0,122.77,6.5,Not Used,0.1,1/4/2019,4500.0,2928.55,1,NEWUSER,10.0,,2.0,3.175792699173994,Not Returned,Unknown,15.0,High,0.0,Platinum,104.35449999999999
